,m,eps,time,algo,type
2310,55800,0.05,0.3931922912597656,ps,rademacher
2311,1800,0.05,0.006948232650756836,ps,hoeffding
2312,25800,0.05,0.10384893417358398,psp,rademacher
2313,1800,0.05,0.0049169063568115234,psp,hoeffding
2314,113400,0.05,0.9128177165985107,ps,rademacher
2315,1800,0.05,0.007760286331176758,ps,hoeffding
2316,46600,0.05,0.22464299201965332,psp,rademacher
2317,1800,0.05,0.009425163269042969,psp,hoeffding
2318,113400,0.05,0.9490642547607422,ps,rademacher
2319,1800,0.05,0.0057528018951416016,ps,hoeffding
2320,103400,0.05,0.4280550479888916,psp,rademacher
2321,1800,0.05,0.00531005859375,psp,hoeffding
2322,55800,0.05,0.41219520568847656,ps,rademacher
2323,1800,0.05,0.009901762008666992,ps,hoeffding
2324,92700,0.05,0.37746095657348633,psp,rademacher
2325,1800,0.05,0.007178783416748047,psp,hoeffding
2326,113400,0.05,0.8889811038970947,ps,rademacher
2327,1800,0.05,0.010030031204223633,ps,hoeffding
2328,49000,0.05,0.2386167049407959,psp,rademacher
2329,1800,0.05,0.009730100631713867,psp,hoeffding
2330,113400,0.05,0.8282051086425781,ps,rademacher
2331,1800,0.05,0.0069010257720947266,ps,hoeffding
2332,49000,0.05,0.2190239429473877,psp,rademacher
2333,1800,0.05,0.00793910026550293,psp,hoeffding
2334,228600,0.05,1.8666770458221436,ps,rademacher
2335,1800,0.05,0.0063550472259521484,ps,hoeffding
2336,47400,0.05,0.1775190830230713,psp,rademacher
2337,1800,0.05,0.009503841400146484,psp,hoeffding
2338,113400,0.05,0.8719100952148438,ps,rademacher
2339,1800,0.05,0.009969949722290039,ps,hoeffding
2340,25000,0.05,0.11462593078613281,psp,rademacher
2341,1800,0.05,0.009740829467773438,psp,hoeffding
2342,228600,0.05,1.9088730812072754,ps,rademacher
2343,1800,0.05,0.005056858062744141,ps,hoeffding
2344,96900,0.05,0.44552016258239746,psp,rademacher
2345,1800,0.05,0.0048100948333740234,psp,hoeffding
2346,228600,0.05,1.8260228633880615,ps,rademacher
2347,1800,0.05,0.004975080490112305,ps,hoeffding
2348,94100,0.05,0.3900940418243408,psp,rademacher
2349,1800,0.05,0.009758949279785156,psp,hoeffding
2350,55800,0.05,0.41387009620666504,ps,rademacher
2351,1800,0.05,0.004820108413696289,ps,hoeffding
2352,46600,0.05,0.20970797538757324,psp,rademacher
2353,1800,0.05,0.004809141159057617,psp,hoeffding
2354,113400,0.05,0.9811389446258545,ps,rademacher
2355,1800,0.05,0.009057998657226562,ps,hoeffding
2356,47400,0.05,0.23765993118286133,psp,rademacher
2357,1800,0.05,0.009837150573730469,psp,hoeffding
2358,459000,0.05,3.9614620208740234,ps,rademacher
2359,1800,0.05,0.009823083877563477,ps,hoeffding
2360,181800,0.05,0.8205568790435791,psp,rademacher
2361,1800,0.05,0.004823207855224609,psp,hoeffding
2362,55800,0.05,0.4481017589569092,ps,rademacher
2363,1800,0.05,0.004917144775390625,ps,hoeffding
2364,93700,0.05,0.48160791397094727,psp,rademacher
2365,1800,0.05,0.004911661148071289,psp,hoeffding
2366,459000,0.05,3.8429579734802246,ps,rademacher
2367,1800,0.05,0.005310773849487305,ps,hoeffding
2368,47700,0.05,0.2233269214630127,psp,rademacher
2369,1800,0.05,0.004834890365600586,psp,hoeffding
2370,459000,0.05,3.5461158752441406,ps,rademacher
2371,1800,0.05,0.008143901824951172,ps,hoeffding
2372,26300,0.05,0.10174894332885742,psp,rademacher
2373,1800,0.05,0.007195949554443359,psp,hoeffding
2374,55800,0.05,0.40014100074768066,ps,rademacher
2375,1800,0.05,0.004870176315307617,ps,hoeffding
2376,46600,0.05,0.2209317684173584,psp,rademacher
2377,1800,0.05,0.009940147399902344,psp,hoeffding
2378,55800,0.05,0.4221689701080322,ps,rademacher
2379,1800,0.05,0.011751890182495117,ps,hoeffding
2380,49000,0.05,0.19675278663635254,psp,rademacher
2381,1800,0.05,0.004783153533935547,psp,hoeffding
2382,55800,0.05,0.45492124557495117,ps,rademacher
2383,1800,0.05,0.011413097381591797,ps,hoeffding
2384,52100,0.05,0.23310303688049316,psp,rademacher
2385,1800,0.05,0.009858131408691406,psp,hoeffding
2386,113400,0.05,0.9134869575500488,ps,rademacher
2387,1800,0.05,0.00598907470703125,ps,hoeffding
2388,92600,0.05,0.4468662738800049,psp,rademacher
2389,1800,0.05,0.01035308837890625,psp,hoeffding
2390,55800,0.05,0.4542500972747803,ps,rademacher
2391,1800,0.05,0.0073299407958984375,ps,hoeffding
2392,47400,0.05,0.21159100532531738,psp,rademacher
2393,1800,0.05,0.004821062088012695,psp,hoeffding
2394,228600,0.05,1.877342939376831,ps,rademacher
2395,1800,0.05,0.009679079055786133,ps,hoeffding
2396,50100,0.05,0.24230480194091797,psp,rademacher
2397,1800,0.05,0.015797853469848633,psp,hoeffding
2398,228600,0.04,1.8123979568481445,ps,rademacher
2399,1800,0.04,0.013406753540039062,ps,hoeffding
2400,94200,0.04,0.4151420593261719,psp,rademacher
2401,1800,0.04,0.009991884231567383,psp,hoeffding
2402,55800,0.04,0.40383100509643555,ps,rademacher
2403,1800,0.04,0.01372981071472168,ps,hoeffding
2404,92200,0.04,0.39339518547058105,psp,rademacher
2405,1800,0.04,0.0048139095306396484,psp,hoeffding
2406,459000,0.04,3.834847927093506,ps,rademacher
2407,1800,0.04,0.005303144454956055,ps,hoeffding
2408,97000,0.04,0.4398977756500244,psp,rademacher
2409,1800,0.04,0.00516200065612793,psp,hoeffding
2410,228600,0.04,2.309964179992676,ps,rademacher
2411,1800,0.04,0.010751962661743164,ps,hoeffding
2412,93800,0.04,0.6363108158111572,psp,rademacher
2413,1800,0.04,0.012849092483520508,psp,hoeffding
2414,113400,0.04,1.4420578479766846,ps,rademacher
2415,1800,0.04,0.010084152221679688,ps,hoeffding
2416,183700,0.04,1.2877719402313232,psp,rademacher
2417,1800,0.04,0.011194229125976562,psp,hoeffding
2418,113400,0.04,1.2728221416473389,ps,rademacher
2419,1800,0.04,0.011544942855834961,ps,hoeffding
