,m,eps,time,algo,type
2878,2400,0.03,0.020327091217041016,psp,hoeffding
2879,151200,0.03,2.801625967025757,ps,rademacher
2880,2400,0.03,0.018404006958007812,ps,hoeffding
2881,2400,0.03,0.023348093032836914,psp,hoeffding
2882,151200,0.03,2.8706650733947754,ps,rademacher
2883,2400,0.03,0.02299785614013672,ps,hoeffding
2884,175200,0.03,1.7561118602752686,psp,rademacher
2885,2400,0.03,0.015091896057128906,psp,hoeffding
2886,612000,0.03,11.896357774734497,ps,rademacher
2887,2400,0.03,0.034757137298583984,ps,hoeffding
2888,90600,0.03,0.9229831695556641,psp,rademacher
2889,2400,0.03,0.01747894287109375,psp,hoeffding
2890,612000,0.03,11.865012884140015,ps,rademacher
2891,2400,0.03,0.02349114418029785,ps,hoeffding
2892,347000,0.03,3.5260469913482666,psp,rademacher
2893,2400,0.03,0.018467187881469727,psp,hoeffding
2894,1226400,0.03,24.207491874694824,ps,rademacher
2895,2400,0.03,0.02698993682861328,ps,hoeffding
2896,174000,0.03,1.7288768291473389,psp,rademacher
2897,2400,0.03,0.020956993103027344,psp,hoeffding
2898,151200,0.03,2.8074769973754883,ps,rademacher
2899,2400,0.03,0.022737979888916016,ps,hoeffding
2900,340500,0.03,3.4296998977661133,psp,rademacher
2901,2400,0.03,0.031944990158081055,psp,hoeffding
2902,151200,0.03,2.8717639446258545,ps,rademacher
2903,2400,0.03,0.021986007690429688,ps,hoeffding
2904,2400,0.03,0.03273820877075195,psp,hoeffding
2905,151200,0.03,2.91874098777771,ps,rademacher
2906,2400,0.03,0.026829004287719727,ps,hoeffding
2907,168600,0.03,1.6937429904937744,psp,rademacher
2908,2400,0.03,0.023770809173583984,psp,hoeffding
2909,74400,0.03,1.3786580562591553,ps,rademacher
2910,2400,0.03,0.02425098419189453,ps,hoeffding
2911,87800,0.03,0.8711662292480469,psp,rademacher
2912,2400,0.03,0.02200603485107422,psp,hoeffding
2913,612000,0.03,11.882587909698486,ps,rademacher
2914,2400,0.03,0.022511959075927734,ps,hoeffding
2915,170600,0.03,1.707611083984375,psp,rademacher
2916,2400,0.03,0.02686309814453125,psp,hoeffding
2917,1226400,0.03,23.8591628074646,ps,rademacher
